custom_id,row_index,label,coverage,vote_share,mixed,disagreement,sort_group,fully_observed,gpt-4.1-mini,gpt-4.1-nano,gpt-5-nano,gpt-5.4-nano,gpt-5-mini,gpt-5.4,gpt-5.1,gpt-5.2
7553716210026679574,895,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7553995276931894550,896,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7554076365704744214,897,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7554442002696326422,898,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7554450634079096086,899,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7554467857556376834,900,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7554496730507545878,901,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7554698924104224022,902,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7554735196659109142,903,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7554770797882068246,904,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7554777310105210134,905,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7554777355898834198,906,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7554803372101192963,907,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7554877564431453462,908,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555071288881171734,909,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7555073156143254806,910,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555092960832998678,911,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555116987278494998,912,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7555139768326114582,913,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7555153523390844183,914,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555153529934040342,915,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555168501405699350,916,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555545601279003926,917,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555610723544534294,918,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555616997304782102,919,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7555620304790310166,920,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555623112155401494,921,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7555822147353070870,922,True,8,0.875,True,0.109375,1,True,True,True,False,True,True,True,True,True
7555843745099418902,923,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555890146957233431,924,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7555925052248575254,925,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7555968762340592899,926,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7555971367443844355,927,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7556284919014640918,928,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7556592986717555990,929,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7556597506302496003,930,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7556609405031320834,931,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7556628898470006038,932,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7556643974572739862,933,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7556659075069709591,934,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
7556881060701818134,935,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7556917764032646422,936,True,8,0.875,True,0.109375,1,True,True,True,True,True,False,True,True,True
7556950661443620118,937,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
7557009943803563286,938,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7557081112330374402,939,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7557388113828449558,940,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7557694212926393622,941,True,8,0.875,True,0.109375,1,True,True,True,True,False,True,True,True,True
7558046005296647427,942,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7558101985321340163,943,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7558121628475886850,944,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
7558498033256664342,945,True,8,0.875,True,0.109375,1,True,True,False,True,True,True,True,True,True
7558554526374956310,946,True,8,0.875,True,0.109375,1,True,False,True,True,True,True,True,True,True
$hash_+GBrsqz5VeU5DVlCmVMGzg==,947,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_+jGpy7340VRsAfBNTBE98w==,948,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_3sddSwjp0Apevr9GEvX9Bg==,949,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_5jQNLOb9n67yCnD9DFSgOw==,950,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_8Jn2/HcREpN3KzQjnZUosw==,951,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_BYTy2gprzmDKqeP9Rt34UA==,952,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_C+3yj4Bjnt6aHbaLpEy1WQ==,953,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_CDd4e7+9jw6Rhk2nxTw6rg==,954,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_E3hCoKydv4/vQFQ9BTABPQ==,955,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_E7sJEZcHinT6+Y/50OgU3g==,956,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_GlKmOz43/8g0j6MzcSTM/w==,957,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_HlraM4/mazcfeiE4gTDSMA==,958,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_MZxoGw+L/v5I/oXtTUvNJQ==,959,True,6,1.0,False,0.0,2,False,,,True,True,True,True,True,True
$hash_QmvRf9JKjB+SKkky7OkZFA==,960,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_UaBWJz2mn64RPBWfvKBqUw==,961,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_VpC/aT56AN6RfMTWqdNYug==,962,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_a+PEdrtPrEMDa6dASmv4bQ==,963,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_dC9Xe5vf4/1CqccgOz30Sw==,964,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_gR1kKF4CWddYBq1IG8IqRQ==,965,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_l9uy9RWqE4ZMKDQGmIKwVQ==,966,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_m2e6CH8KSnywML6ZmSAhGw==,967,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_mP45CI+jKeuE6XD6+GvTBA==,968,True,7,1.0,False,0.0,2,False,True,True,True,True,True,,True,True
$hash_nYThB6ydnsPmqhGqazDqYA==,969,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_pFraoFfcxEuvXVPX7xMMXA==,970,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_xYOXWJzLAEEfOhN7icbmDw==,971,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_yhUdvvs0OawES/7AvqvsCA==,972,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
$hash_zFBbGf6v9qtzPW38PDBcOA==,973,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3728846207901135466,974,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3729527997410621154,975,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730101822632493424,976,True,7,1.0,False,0.0,2,False,True,True,True,True,True,True,,True
3730109626352558837,977,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730116794183581871,978,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730117443847985698,979,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730119751487019156,980,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730127882698883217,981,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730133577129022490,982,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730133832520224459,983,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730145351782155317,984,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730145723590406137,985,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730148776590713221,986,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730154940615111524,987,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730161644388325308,988,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730171914334586234,989,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730184958468718375,990,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730189007842993361,991,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730194826928098902,992,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730196425838441078,993,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730201357861945585,994,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730209167328678548,995,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730211199586456683,996,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730228006104100357,997,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730228445994068454,998,True,7,1.0,False,0.0,2,False,,True,True,True,True,True,True,True
3730229054906620468,999,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730254544740289443,1000,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730257594644825190,1001,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730262753815590188,1002,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730272741778547033,1003,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730274324272694022,1004,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730284914202389849,1005,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730297417724647245,1006,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730302360317891465,1007,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730310340610161817,1008,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730312023725855316,1009,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730320272864882817,1010,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730362991918198122,1011,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730364981746416304,1012,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730369530989236390,1013,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730370131596417780,1014,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730370730207530124,1015,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730371506430589849,1016,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730372665954307356,1017,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730372888856626186,1018,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730374531773690915,1019,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730374792961330564,1020,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730375438666317988,1021,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730375687094728673,1022,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730376868353278501,1023,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730377899766201494,1024,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730382921573076527,1025,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730384444306496029,1026,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730387180360323978,1027,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730391772686856698,1028,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730391933236433884,1029,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730392444136203328,1030,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730393386671812381,1031,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730398599101179974,1032,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730402071523744219,1033,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730411335977570366,1034,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730418194763760584,1035,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730419459195420207,1036,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730421195796647537,1037,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730434023060155528,1038,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730437882121866514,1039,True,7,1.0,False,0.0,2,False,True,True,True,True,True,True,,True
3730437893253780702,1040,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730445106047107796,1041,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730447259294076369,1042,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730458218724872674,1043,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730460135178136041,1044,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730462032932982737,1045,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730468363202763870,1046,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730480370815917078,1047,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730483775374390334,1048,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730489007550294487,1049,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730491920150464033,1050,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730492838124501484,1051,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730498213267644106,1052,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730499289693593296,1053,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730511931258331000,1054,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730512065660602631,1055,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730515118719688090,1056,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730516220731077548,1057,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730520178082076007,1058,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730523786945152232,1059,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730538062208460316,1060,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730550912717076755,1061,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730552741668455944,1062,True,7,1.0,False,0.0,2,False,True,True,True,True,True,,True,True
3730582418869508956,1063,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730590666859275602,1064,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730651478420367112,1065,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730753643117830646,1066,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730757626205386148,1067,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730766473485679565,1068,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730793026709981279,1069,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730797694693446518,1070,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730800798989976260,1071,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730809496894550026,1072,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730811028109071355,1073,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730811592293330598,1074,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730830381290423036,1075,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730842458864339025,1076,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730899627814994138,1077,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730908117497066486,1078,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730915769929435222,1079,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730931474418672075,1080,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730964510199570303,1081,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730969037288036219,1082,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3730969072704698131,1083,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731004003422104304,1084,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731005272920464499,1085,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731008074631631621,1086,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731010142230581550,1087,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731012947037141961,1088,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731016275335154427,1089,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731206788197052126,1090,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731219895816827734,1091,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731226820277175361,1092,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731233043357669136,1093,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731245461651646853,1094,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731260702754101473,1095,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731273003355894877,1096,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731557918182011887,1097,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731575687518633498,1098,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731579260873062824,1099,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731641759802360080,1100,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3731689588399114832,1101,True,7,1.0,False,0.0,2,False,True,True,True,True,,True,True,True
3731740381059494725,1102,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3732279881154455883,1103,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3732310816780234121,1104,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3732478595131316983,1105,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733011404388354786,1106,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733117635874534244,1107,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733711579058311121,1108,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733778194420728823,1109,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733853335502827313,1110,True,7,1.0,False,0.0,2,False,,True,True,True,True,True,True,True
3733930060555001139,1111,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733930655156319511,1112,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733931224138795670,1113,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733932095228745957,1114,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733944838304623324,1115,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733946078241497824,1116,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733947037663425297,1117,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3733954236632433456,1118,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3734411149186362672,1119,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3734423577940816873,1120,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3735440480680086474,1121,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3736004182721734969,1122,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3736007878985656321,1123,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3736168901622300318,1124,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3736647053728725328,1125,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3736647680953259299,1126,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
3737410932663125221,1127,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7553329793778076931,1128,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7553338319959035158,1129,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7553368624937897238,1130,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7553687319211953430,1131,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554472917480852758,1132,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554486984790543638,1133,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554494348168138006,1134,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554496494410157334,1135,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554518579438374147,1136,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554671443305401622,1137,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554680188542520598,1138,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554684485380427030,1139,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554699334005050646,1140,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554701269693222166,1141,True,7,1.0,False,0.0,2,False,True,True,,True,True,True,True,True
7554717246585654550,1142,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554723441144909078,1143,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554736979372576002,1144,True,7,1.0,False,0.0,2,False,True,,True,True,True,True,True,True
7554739343223524630,1145,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554760548584377622,1146,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554762128817868054,1147,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554797769635024150,1148,True,7,1.0,False,0.0,2,False,True,,True,True,True,True,True,True
7554827706215484694,1149,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554830745328471318,1150,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554869079560080662,1151,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554874785914752278,1152,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7554925293274860802,1153,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555054216394411286,1154,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555059279200308502,1155,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555069044127223062,1156,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555073867300048150,1157,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555094493184167190,1158,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555111522846903575,1159,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555118140431158550,1160,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555161480383991062,1161,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555163013511351574,1162,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555192079459159318,1163,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555227945594309910,1164,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555460500541295894,1165,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555495359787748611,1166,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555510159775141142,1167,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555513162653633814,1168,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555517320911768854,1169,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555544420813245718,1170,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555836072660356374,1171,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555848476286831894,1172,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555882679548251414,1173,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555885744670215446,1174,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555898913551568131,1175,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7555966259905514774,1176,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556156091600604418,1177,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556222056241597718,1178,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556237614999817494,1179,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556259209696890134,1180,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556328834300218646,1181,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556330022538186007,1182,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556348387935669526,1183,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556525222497668374,1184,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556592027702447382,1185,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7556619847472270614,1186,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7557028424125058326,1187,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7557064422083022102,1188,True,7,1.0,False,0.0,2,False,True,True,True,,True,True,True,True
7557080889163992323,1189,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7557328857993514242,1190,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7557388583594659094,1191,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
7557458763234413846,1192,True,8,1.0,False,0.0,2,True,True,True,True,True,True,True,True,True
